facility_id,state
103977,Montana
103982,Idaho
103986,Kansas
103988,South Dakota
103989,Alabama
103997,Minnesota
104000,Connecticut
104001,North Carolina
104003,Illinois
104006,Massachusetts
104011,Ohio
104016,Pennsylvania
104022,Tennessee
104023,Virginia
104024,New Jersey
104031,Michigan
104032,Arkansas
104034,Texas
104038,Oklahoma
104041,Louisiana
104042,New Mexico
104043,Maine
104044,Montana
104045,Idaho
104051,Kansas
104052,South Dakota
104055,Alabama
104064,Minnesota
104075,Connecticut
104076,North Carolina
104077,Illinois
104079,Massachusetts
104080,Ohio
104087,Pennsylvania
104089,Tennessee
104091,Virginia
104092,New Jersey
104093,Michigan
104094,Arkansas
104103,Texas
104104,Oklahoma
104108,Louisiana
104117,New Mexico
104120,Maine
104128,Montana
104137,Idaho
104138,Kansas
104139,South Dakota
104140,Alabama
1041529,Minnesota
104153,Connecticut
104162,North Carolina
104166,Illinois
104167,Massachusetts
104169,Ohio
104181,Pennsylvania
104185,Tennessee
104188,Virginia
104189,New Jersey
104196,Michigan
104207,Arkansas
104208,Texas
104217,Oklahoma
1042189,Louisiana
104223,New Mexico
104230,Maine
104231,Montana
104238,Idaho
104251,Kansas
104253,South Dakota
104254,Alabama
104260,Minnesota
104261,Connecticut
104268,North Carolina
104269,Illinois
104270,Massachusetts
104271,Ohio
104273,Pennsylvania
104274,Tennessee
104275,Virginia
104277,New Jersey
104278,Michigan
104283,Arkansas
104284,Texas
104289,Oklahoma
104290,Louisiana
104291,New Mexico
104292,Maine
104299,Montana
104303,Idaho
104304,Kansas
104305,South Dakota
104307,Alabama
104311,Minnesota
104324,Connecticut
104326,North Carolina
104338,Illinois
104345,Massachusetts
104346,Ohio
104358,Pennsylvania
104365,Tennessee
104389,Virginia
104390,New Jersey
104393,Michigan
104394,Arkansas
104399,Texas
1044,Oklahoma
104402,Louisiana
104406,New Mexico
104407,Maine
104418,Montana
104421,Idaho
104423,Kansas
104425,South Dakota
104427,Alabama
104434,Minnesota
104447,Connecticut
10445,North Carolina
104456,Illinois
104457,Massachusetts
104470,Ohio
104481,Pennsylvania
104482,Tennessee
1044919,Virginia
104495,New Jersey
104496,Michigan
1045,Arkansas
104503,Texas
104505,Oklahoma
104506,Louisiana
104521,New Mexico
104522,Maine
104523,Montana
104524,Idaho
104525,Kansas
104526,South Dakota
104532,Alabama
104542,Minnesota
104553,Connecticut
104557,North Carolina
104560,Illinois
104561,Massachusetts
104562,Ohio
104563,Pennsylvania
104575,Tennessee
104576,Virginia
104577,New Jersey
1045785,Michigan
104585,Arkansas
104590,Texas
104591,Oklahoma
104597,Louisiana
104600,New Mexico
104601,Maine
104610,Montana
104611,Idaho
104613,Kansas
104614,South Dakota
104618,Alabama
104619,Minnesota
104621,Connecticut
104626,North Carolina
104627,Illinois
104628,Massachusetts
104630,Ohio
104631,Pennsylvania
104632,Tennessee
104634,Virginia
104635,New Jersey
104636,Michigan
104639,Arkansas
104649,Texas
104652,Oklahoma
104653,Louisiana
104662,New Mexico
104671,Maine
104676,Montana
104684,Idaho
104686,Kansas
104687,South Dakota
104691,Alabama
104692,Minnesota
104693,Connecticut
104694,North Carolina
104695,Illinois
104703,Massachusetts
104719,Ohio
104732,Pennsylvania
104737,Tennessee
104740,Virginia
104742,New Jersey
104748,Michigan
104749,Arkansas
104753,Texas
104757,Oklahoma
104759,Louisiana
104761,New Mexico
104766,Maine
104768,Montana
104773,Idaho
104775,Kansas
104777,South Dakota
104781,Alabama
104787,Minnesota
104788,Connecticut
104792,North Carolina
104793,Illinois
104794,Massachusetts
104796,Ohio
104797,Pennsylvania
104800,Tennessee
104803,Virginia
104804,New Jersey
104805,Michigan
104806,Arkansas
104809,Texas
104810,Oklahoma
104813,Louisiana
10482,New Mexico
104830,Maine
104833,Montana
104834,Idaho
104836,Kansas
104837,South Dakota
104841,Alabama
104850,Minnesota
104860,Connecticut
104873,North Carolina
104875,Illinois
104876,Massachusetts
104877,Ohio
104879,Pennsylvania
104881,Tennessee
104884,Virginia
1048846,New Jersey
104900,Michigan
104901,Arkansas
104913,Texas
104915,Oklahoma
104917,Louisiana
104929,New Mexico
104930,Maine
104933,Montana
104936,Idaho
104941,Kansas
104943,South Dakota
104944,Alabama
104951,Minnesota
104954,Connecticut
104955,North Carolina
104961,Illinois
104962,Massachusetts
104963,Ohio
104964,Pennsylvania
104965,Tennessee
104967,Virginia
104979,New Jersey
104980,Michigan
104981,Arkansas
104982,Texas
104983,Oklahoma
104984,Louisiana
104985,New Mexico
104986,Maine
104987,Montana
104988,Idaho
104989,Kansas
104990,South Dakota
104991,Alabama
104993,Minnesota
104994,Connecticut
104996,North Carolina
104998,Illinois
104999,Massachusetts
105001,Ohio
105002,Pennsylvania
105003,Tennessee
105004,Virginia
105005,New Jersey
105006,Michigan
105007,Arkansas
105008,Texas
105009,Oklahoma
105010,Louisiana
105011,New Mexico
105012,Maine
105013,Montana
105015,Idaho
105016,Kansas
105020,South Dakota
105021,Alabama
105023,Minnesota
105027,Connecticut
105030,North Carolina
105038,Illinois
105039,Massachusetts
105043,Ohio
105047,Pennsylvania
105053,Tennessee
105055,Virginia
105061,New Jersey
105063,Michigan
105070,Arkansas
105073,Texas
105086,Oklahoma
105090,Louisiana
105091,New Mexico
105093,Maine
105095,Montana
105099,Idaho
105106,Kansas
105112,South Dakota
105113,Alabama
10512,Minnesota
1051346,Connecticut
105136,North Carolina
105140,Illinois
105142,Massachusetts
105143,Ohio
105144,Pennsylvania
105145,Tennessee
105149,Virginia
105151,New Jersey
105152,Michigan
105154,Arkansas
105164,Texas
105167,Oklahoma
105172,Louisiana
105174,New Mexico
105176,Maine
105179,Montana
105182,Idaho
105183,Kansas
105192,South Dakota
105200,Alabama
105206,Minnesota
105208,Connecticut
105218,North Carolina
105224,Illinois
105233,Massachusetts
105234,Ohio
105235,Pennsylvania
105237,Tennessee
105238,Virginia
105241,New Jersey
105247,Michigan
105257,Arkansas
105266,Texas
105274,Oklahoma
105275,Louisiana
105276,New Mexico
105277,Maine
105279,Montana
105280,Idaho
105282,Kansas
105293,South Dakota
1052989,Alabama
1053,Minnesota
105304,Connecticut
105305,North Carolina
105321,Illinois
105322,Massachusetts
105323,Ohio
105332,Pennsylvania
105344,Tennessee
105345,Virginia
105355,New Jersey
105356,Michigan
105357,Arkansas
105368,Texas
105373,Oklahoma
105376,Louisiana
105377,New Mexico
105378,Maine
105379,Montana
105380,Idaho
105381,Kansas
105383,South Dakota
105384,Alabama
105391,Minnesota
105393,Connecticut
105399,North Carolina
1054,Illinois
105410,Massachusetts
105412,Ohio
105416,Pennsylvania
105417,Tennessee
105418,Virginia
105421,New Jersey
105425,Michigan
105431,Arkansas
105433,Texas
105434,Oklahoma
105437,Louisiana
105443,New Mexico
105446,Maine
105450,Montana
105458,Idaho
105459,Kansas
105463,South Dakota
105465,Alabama
105467,Minnesota
10549,Connecticut
105491,North Carolina
105492,Illinois
105493,Massachusetts
105494,Ohio
105499,Pennsylvania
1055,Tennessee
105501,Virginia
105509,New Jersey
105510,Michigan
105511,Arkansas
105518,Texas
105522,Oklahoma
105523,Louisiana
105524,New Mexico
105525,Maine
105526,Montana
105528,Idaho
105530,Kansas
105532,South Dakota
105534,Alabama
105538,Minnesota
105539,Connecticut
105541,North Carolina
105542,Illinois
105544,Massachusetts
105545,Ohio
105546,Pennsylvania
105553,Tennessee
105554,Virginia
105558,New Jersey
105566,Michigan
105567,Arkansas
105569,Texas
10557,Oklahoma
105577,Louisiana
105584,New Mexico
105587,Maine
105593,Montana
105594,Idaho
105595,Kansas
105599,South Dakota
1056,Alabama
105608,Minnesota
105609,Connecticut
105610,North Carolina
105612,Illinois
105613,Massachusetts
105614,Ohio
105615,Pennsylvania
105616,Tennessee
105617,Virginia
105623,New Jersey
105624,Michigan
105626,Arkansas
105635,Texas
105646,Oklahoma
105649,Louisiana
105651,New Mexico
105654,Maine
105657,Montana
105658,Idaho
105659,Kansas
105661,South Dakota
105662,Alabama
105664,Minnesota
105667,Connecticut
105668,North Carolina
105669,Illinois
105672,Massachusetts
105673,Ohio
105674,Pennsylvania
105686,Tennessee
105689,Virginia
105698,New Jersey
1057,Michigan
1057018,Arkansas
1057052,Texas
105709,Oklahoma
105712,Louisiana
105713,New Mexico
105714,Maine
105721,Montana
105722,Idaho
105729,Kansas
105746,South Dakota
105748,Alabama
105749,Minnesota
105753,Connecticut
105757,North Carolina
105758,Illinois
105768,Massachusetts
1057704,Ohio
105772,Pennsylvania
105773,Tennessee
105776,Virginia
105777,New Jersey
105782,Michigan
1057927,Arkansas
105794,Texas
1057954,Oklahoma
1058014,Louisiana
105802,New Mexico
105814,Maine
105815,Montana
105818,Idaho
105819,Kansas
105820,South Dakota
105821,Alabama
105822,Minnesota
105827,Connecticut
105828,North Carolina
105835,Illinois
105836,Massachusetts
105837,Ohio
10584,Pennsylvania
105840,Tennessee
105841,Virginia
105844,New Jersey
1058443,Michigan
105847,Arkansas
105848,Texas
105850,Oklahoma
105852,Louisiana
105853,New Mexico
105854,Maine
105855,Montana
105856,Idaho
105857,Kansas
10586,South Dakota
105872,Alabama
105873,Minnesota
105874,Connecticut
105877,North Carolina
105878,Illinois
105885,Massachusetts
105892,Ohio
105897,Pennsylvania
105898,Tennessee
105899,Virginia
105900,New Jersey
105907,Michigan
105911,Arkansas
105912,Texas
105913,Oklahoma
105914,Louisiana
105917,New Mexico
105930,Maine
105931,Montana
105933,Idaho
105934,Kansas
105938,South Dakota
105939,Alabama
105940,Minnesota
105943,Connecticut
105944,North Carolina
10595,Illinois
105950,Massachusetts
105954,Ohio
105956,Pennsylvania
105959,Tennessee
105960,Virginia
105962,New Jersey
105963,Michigan
105964,Arkansas
105968,Texas
105969,Oklahoma
105972,Louisiana
105977,New Mexico
105978,Maine
105983,Montana
10599,Idaho
105990,Kansas
105991,South Dakota
105992,Alabama
105996,Minnesota
105997,Connecticut
105998,North Carolina
105999,Illinois
1060,Massachusetts
106000,Ohio
106001,Pennsylvania
106005,Tennessee
106008,Virginia
106010,New Jersey
106018,Michigan
106019,Arkansas
106020,Texas
106025,Oklahoma
106027,Louisiana
106033,New Mexico
106034,Maine
106036,Montana
106049,Idaho
106050,Kansas
106055,South Dakota
106056,Alabama
106058,Minnesota
106061,Connecticut
106062,North Carolina
106063,Illinois
106066,Massachusetts
106067,Ohio
106082,Pennsylvania
106087,Tennessee
106090,Virginia
106091,New Jersey
106095,Michigan
106096,Arkansas
106098,Texas
106100,Oklahoma
106108,Louisiana
106111,New Mexico
106115,Maine
106116,Montana
106118,Idaho
106122,Kansas
106128,South Dakota
106129,Alabama
106132,Minnesota
106134,Connecticut
106135,North Carolina
106143,Illinois
106150,Massachusetts
106154,Ohio
106157,Pennsylvania
106158,Tennessee
106159,Virginia
106162,New Jersey
106167,Michigan
106169,Arkansas
106174,Texas
106175,Oklahoma
106179,Louisiana
10618,New Mexico
106180,Maine
106183,Montana
106194,Idaho
106195,Kansas
106196,South Dakota
106197,Alabama
106204,Minnesota
106215,Connecticut
106216,North Carolina
106220,Illinois
106226,Massachusetts
106232,Ohio
106233,Pennsylvania
106234,Tennessee
106235,Virginia
106237,New Jersey
106247,Michigan
106248,Arkansas
106253,Texas
106255,Oklahoma
106263,Louisiana
106265,New Mexico
106266,Maine
106268,Montana
106280,Idaho
106282,Kansas
106284,South Dakota
106285,Alabama
106286,Minnesota
106287,Connecticut
106294,North Carolina
106299,Illinois
1063,Massachusetts
106300,Ohio
10631,Pennsylvania
106317,Tennessee
106322,Virginia
106323,New Jersey
106324,Michigan
106330,Arkansas
106331,Texas
106332,Oklahoma
106336,Louisiana
106344,New Mexico
106347,Maine
106350,Montana
106357,Idaho
10636,Kansas
106365,South Dakota
106366,Alabama
106368,Minnesota
106369,Connecticut
106371,North Carolina
106372,Illinois
106374,Massachusetts
106376,Ohio
106377,Pennsylvania
106378,Tennessee
106380,Virginia
106382,New Jersey
106383,Michigan
106384,Arkansas
106387,Texas
106389,Oklahoma
106394,Louisiana
106395,New Mexico
106397,Maine
106399,Montana
106400,Idaho
106401,Kansas
106403,South Dakota
106405,Alabama
106413,Minnesota
106419,Connecticut
10642,North Carolina
106420,Illinois
106421,Massachusetts
106428,Ohio
106431,Pennsylvania
106433,Tennessee
106436,Virginia
106440,New Jersey
106444,Michigan
106445,Arkansas
106446,Texas
106448,Oklahoma
106452,Louisiana
106453,New Mexico
106457,Maine
106461,Montana
106462,Idaho
106472,Kansas
106473,South Dakota
106474,Alabama
106477,Minnesota
106479,Connecticut
106480,North Carolina
106482,Illinois
106484,Massachusetts
106485,Ohio
106499,Pennsylvania
1065,Tennessee
10650,Virginia
106503,New Jersey
106505,Michigan
106506,Arkansas
106507,Texas
10651,Oklahoma
106514,Louisiana
106515,New Mexico
10652,Maine
106521,Montana
106522,Idaho
106537,Kansas
106545,South Dakota
106549,Alabama
106551,Minnesota
106553,Connecticut
106555,North Carolina
106557,Illinois
10657,Massachusetts
106570,Ohio
106576,Pennsylvania
10658,Tennessee
106581,Virginia
106582,New Jersey
106583,Michigan
106585,Arkansas
106590,Texas
106592,Oklahoma
106593,Louisiana
106594,New Mexico
106595,Maine
106596,Montana
1066,Idaho
106610,Kansas
106611,South Dakota
106615,Alabama
106622,Minnesota
106628,Connecticut
106630,North Carolina
106631,Illinois
106632,Massachusetts
106633,Ohio
106635,Pennsylvania
106636,Tennessee
10664,Virginia
106641,New Jersey
106642,Michigan
106646,Arkansas
106649,Texas
106650,Oklahoma
106659,Louisiana
106664,New Mexico
106667,Maine
106673,Montana
106674,Idaho
106675,Kansas
106676,South Dakota
106677,Alabama
106683,Minnesota
106688,Connecticut
106689,North Carolina
1067,Illinois
106700,Massachusetts
106702,Ohio
106710,Pennsylvania
106711,Tennessee
106712,Virginia
106715,New Jersey
10672,Michigan
106723,Arkansas
106724,Texas
106725,Oklahoma
106728,Louisiana
106729,New Mexico
106731,Maine
106732,Montana
106734,Idaho
106736,Kansas
106743,South Dakota
106744,Alabama
106747,Minnesota
106749,Connecticut
10675,North Carolina
106750,Illinois
106753,Massachusetts
106754,Ohio
106755,Pennsylvania
106756,Tennessee
106773,Virginia
106774,New Jersey
106775,Michigan
106777,Arkansas
106778,Texas
106779,Oklahoma
106781,Louisiana
106788,New Mexico
106789,Maine
10679,Montana
106792,Idaho
106793,Kansas
1068,South Dakota
106804,Alabama
106807,Minnesota
106809,Connecticut
106812,North Carolina
106817,Illinois
106819,Massachusetts
106820,Ohio
106821,Pennsylvania
106822,Tennessee
106824,Virginia
106825,New Jersey
106830,Michigan
106831,Arkansas
106832,Texas
106833,Oklahoma
106834,Louisiana
106835,New Mexico
106839,Maine
106840,Montana
106844,Idaho
106853,Kansas
106856,South Dakota
106858,Alabama
106866,Minnesota
106867,Connecticut
106868,North Carolina
106869,Illinois
106870,Massachusetts
106872,Ohio
106873,Pennsylvania
106875,Tennessee
106885,Virginia
106886,New Jersey
106888,Michigan
106893,Arkansas
1069,Texas
10690,Oklahoma
106908,Louisiana
106909,New Mexico
106912,Maine
106914,Montana
106915,Idaho
106927,Kansas
106929,South Dakota
106935,Alabama
106937,Minnesota
106939,Connecticut
106940,North Carolina
106941,Illinois
106957,Massachusetts
106963,Ohio
106967,Pennsylvania
106972,Tennessee
106973,Virginia
106975,New Jersey
106977,Michigan
106978,Arkansas
106979,Texas
106980,Oklahoma
106982,Louisiana
106985,New Mexico
106986,Maine
106987,Montana
106988,Idaho
106990,Kansas
106998,South Dakota
106999,Alabama
1070,Minnesota
107001,Connecticut
107003,North Carolina
107004,Illinois
107005,Massachusetts
107006,Ohio
107008,Pennsylvania
107010,Tennessee
107011,Virginia
107016,New Jersey
107027,Michigan
107028,Arkansas
107032,Texas
107037,Oklahoma
10704,Louisiana
107040,New Mexico
107043,Maine
107044,Montana
107051,Idaho
107052,Kansas
107059,South Dakota
107066,Alabama
107067,Minnesota
107080,Connecticut
107091,North Carolina
107097,Illinois
107098,Massachusetts
1071,Ohio
107100,Pennsylvania
107103,Tennessee
107105,Virginia
107106,New Jersey
107107,Michigan
107128,Arkansas
107129,Texas
107138,Oklahoma
107139,Louisiana
107160,New Mexico
107166,Maine
107167,Montana
107181,Idaho
107187,Kansas
107190,South Dakota
107192,Alabama
107198,Minnesota
107203,Connecticut
107207,North Carolina
107208,Illinois
107214,Massachusetts
107217,Ohio
10722,Pennsylvania
107223,Tennessee
107224,Virginia
107236,New Jersey
107239,Michigan
10724,Arkansas
107241,Texas
107243,Oklahoma
107244,Louisiana
107245,New Mexico
107246,Maine
107249,Montana
107252,Idaho
107255,Kansas
107257,South Dakota
107266,Alabama
107268,Minnesota
107272,Connecticut
107274,North Carolina
107276,Illinois
1072779,Massachusetts
107281,Ohio
107284,Pennsylvania
107287,Tennessee
107295,Virginia
107296,New Jersey
1073,Michigan
107300,Arkansas
107301,Texas
107325,Oklahoma
107326,Louisiana
107328,New Mexico
107330,Maine
107331,Montana
107334,Idaho
107335,Kansas
107338,South Dakota
107340,Alabama
107341,Minnesota
107345,Connecticut
107347,North Carolina
107350,Illinois
107355,Massachusetts
107359,Ohio
107386,Pennsylvania
107390,Tennessee
107392,Virginia
107396,New Jersey
107398,Michigan
107399,Arkansas
1074,Texas
107401,Oklahoma
107405,Louisiana
107407,New Mexico
107408,Maine
107411,Montana
107412,Idaho
107413,Kansas
107414,South Dakota
107415,Alabama
107416,Minnesota
107417,Connecticut
107419,North Carolina
107431,Illinois
107434,Massachusetts
107436,Ohio
107441,Pennsylvania
107442,Tennessee
107456,Virginia
107458,New Jersey
107459,Michigan
107463,Arkansas
107466,Texas
107467,Oklahoma
107468,Louisiana
107469,New Mexico
107470,Maine
107472,Montana
107476,Idaho
107477,Kansas
107478,South Dakota
107479,Alabama
107482,Minnesota
107497,Connecticut
107498,North Carolina
1075,Illinois
107505,Massachusetts
107507,Ohio
107509,Pennsylvania
107510,Tennessee
107513,Virginia
107519,New Jersey
107525,Michigan
107534,Arkansas
107537,Texas
107543,Oklahoma
107553,Louisiana
107559,New Mexico
107563,Maine
107565,Montana
107566,Idaho
107567,Kansas
107570,South Dakota
107573,Alabama
107579,Minnesota
10758,Connecticut
107586,North Carolina
10759,Illinois
107594,Massachusetts
10761,Ohio
107613,Pennsylvania
107618,Tennessee
107625,Virginia
107627,New Jersey
107632,Michigan
107633,Arkansas
107643,Texas
107644,Oklahoma
107645,Louisiana
107648,New Mexico
107652,Maine
107656,Montana
107657,Idaho
107658,Kansas
107659,South Dakota
107660,Alabama
107661,Minnesota
107664,Connecticut
107668,North Carolina
107669,Illinois
107671,Massachusetts
107672,Ohio
107673,Pennsylvania
107679,Tennessee
107689,Virginia
107695,New Jersey
107696,Michigan
107699,Arkansas
1077,Texas
107701,Oklahoma
107707,Louisiana
107710,New Mexico
107711,Maine
107713,Montana
107715,Idaho
107717,Kansas
107725,South Dakota
107726,Alabama
107727,Minnesota
10773,Connecticut
107730,North Carolina
107731,Illinois
107732,Massachusetts
