make_model_tank,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Double-Walled_Diesel-Only_Under-1k_1988,,,,0.121212121212121,0.121212121212121,0.121212121212121,0.121212121212121,0.121212121212121,0.125,0.125,0.125,0.125,0.133333333333333,0.137931034482759,0.142857142857143,0.142857142857143,0.142857142857143,0.148148148148148,0.148148148148148,0.115384615384615,0.12,0.12,0.12,0.125,0.130434782608696,0.1875,0.133333333333333,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0769230769230769,0.0769230769230769,0.0909090909090909,0.1,0.1,0.1
Double-Walled_Diesel-Only_Under-1k_1989,,,,,0.204545454545455,0.204545454545455,0.204545454545455,0.204545454545455,0.204545454545455,0.186046511627907,0.186046511627907,0.102564102564103,0.102564102564103,0.105263157894737,0.0285714285714286,0.0294117647058824,0.0294117647058824,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1990,,,,,,0.072463768115942,0.0735294117647059,0.0735294117647059,0.0597014925373134,0.0454545454545455,0.0461538461538462,0.03125,0.03125,0.0163934426229508,0.0169491525423729,0.0169491525423729,0.0172413793103448,0.0175438596491228,0.0178571428571429,0.0185185185185185,0.02,0.02,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1991,,,,,,,0.05,0.0526315789473684,0.0535714285714286,0.0535714285714286,0.0535714285714286,0.0545454545454545,0.0545454545454545,0.0377358490566038,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0204081632653061,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0217391304347826,0.0217391304347826,0.0222222222222222,0.0232558139534884,0.0238095238095238,0.025,0.0256410256410256,0.0263157894736842,0.0263157894736842,0.0294117647058824,0.0303030303030303,0.03125,0.03125,0.03125,0.0333333333333333
Double-Walled_Diesel-Only_Under-1k_1992,,,,,,,,0.0363636363636364,0.037037037037037,0.0192307692307692,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.02,0.0204081632653061,0.0208333333333333,0.0212765957446809,0.0217391304347826,0.0222222222222222,0.024390243902439,0.0256410256410256,0.027027027027027,0.0277777777777778,0.0303030303030303,0.03125,0.03125,0.03125,0.03125,0.032258064516129,0.032258064516129,0.0333333333333333,0.0357142857142857,0.0384615384615385,0.0434782608695652,0.0434782608695652
Double-Walled_Diesel-Only_Under-1k_1993,,,,,,,,,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0212765957446809,0.0222222222222222,0.0222222222222222,0.0232558139534884,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1994,,,,,,,,,,0.0303030303030303,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1995,,,,,,,,,,,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1996,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Diesel-Only_Under-1k_1997,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_12k-25k_1985,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.533333333333333,0.533333333333333,0.533333333333333,0.517241379310345,0.5,0.481481481481482,0.5,0.52,0.52,0.565217391304348,0.565217391304348,0.590909090909091,0.590909090909091,0.590909090909091,0.590909090909091,0.590909090909091,0.590909090909091,0.590909090909091,0.65,0.65,0.68421052631579,0.68421052631579,0.68421052631579,0.68421052631579
Double-Walled_Gasoline-Only_12k-25k_1986,,0.536585365853659,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.538461538461538,0.538461538461538,0.526315789473684,0.5,0.454545454545455,0.46875,0.433333333333333,0.413793103448276,0.413793103448276,0.413793103448276,0.413793103448276,0.413793103448276,0.413793103448276,0.413793103448276,0.413793103448276,0.428571428571429,0.428571428571429,0.428571428571429,0.461538461538462,0.48,0.48,0.48,0.48,0.48,0.48
Double-Walled_Gasoline-Only_12k-25k_1987,,,0.391891891891892,0.391891891891892,0.391891891891892,0.391891891891892,0.391891891891892,0.391891891891892,0.388888888888889,0.380281690140845,0.373134328358209,0.378787878787879,0.384615384615385,0.390625,0.383333333333333,0.389830508474576,0.385964912280702,0.392156862745098,0.392156862745098,0.392156862745098,0.4,0.395833333333333,0.404255319148936,0.41304347826087,0.4,0.4,0.4,0.4,0.418604651162791,0.418604651162791,0.418604651162791,0.418604651162791,0.418604651162791,0.439024390243902,0.439024390243902,0.439024390243902
Double-Walled_Gasoline-Only_12k-25k_1988,,,,0.322033898305085,0.322033898305085,0.322033898305085,0.322033898305085,0.322033898305085,0.322033898305085,0.322033898305085,0.316239316239316,0.316239316239316,0.316239316239316,0.310344827586207,0.306306306306306,0.298076923076923,0.292929292929293,0.294736842105263,0.290322580645161,0.266666666666667,0.266666666666667,0.244186046511628,0.226190476190476,0.215189873417722,0.217948717948718,0.220779220779221,0.220779220779221,0.220779220779221,0.220779220779221,0.223684210526316,0.223684210526316,0.223684210526316,0.226666666666667,0.22972972972973,0.246376811594203,0.246376811594203
Double-Walled_Gasoline-Only_12k-25k_1989,,,,,0.204152249134948,0.204861111111111,0.204861111111111,0.204861111111111,0.204861111111111,0.206293706293706,0.207017543859649,0.207017543859649,0.207017543859649,0.207017543859649,0.202898550724638,0.194029850746269,0.177165354330709,0.170124481327801,0.172268907563025,0.163090128755365,0.162280701754386,0.163716814159292,0.168949771689498,0.148325358851675,0.149038461538462,0.151219512195122,0.151960784313725,0.158163265306122,0.167567567567568,0.173184357541899,0.176136363636364,0.179190751445087,0.183431952662722,0.18452380952381,0.190184049079755,0.198717948717949
Double-Walled_Gasoline-Only_12k-25k_1990,,,,,,0.234927234927235,0.237894736842105,0.231422505307856,0.229787234042553,0.231263383297645,0.233261339092873,0.226579520697168,0.228070175438597,0.226872246696035,0.221476510067114,0.201856148491879,0.203747072599532,0.197560975609756,0.199017199017199,0.179028132992327,0.184210526315789,0.185983827493261,0.185792349726776,0.176136363636364,0.166666666666667,0.167146974063401,0.164179104477612,0.16566265060241,0.168195718654434,0.169753086419753,0.171875,0.17741935483871,0.178571428571429,0.184563758389262,0.190311418685121,0.190972222222222
Double-Walled_Gasoline-Only_12k-25k_1991,,,,,,,0.20675944333996,0.211812627291242,0.206967213114754,0.207818930041152,0.198329853862213,0.185897435897436,0.1792656587473,0.178021978021978,0.172949002217295,0.167410714285714,0.168539325842697,0.172018348623853,0.172897196261682,0.170673076923077,0.1625,0.163316582914573,0.157216494845361,0.160949868073879,0.162234042553192,0.165311653116531,0.159217877094972,0.159663865546218,0.16056338028169,0.163793103448276,0.166180758017493,0.167155425219941,0.169139465875371,0.171686746987952,0.174311926605505,0.174846625766871
Double-Walled_Gasoline-Only_12k-25k_1992,,,,,,,,0.173267326732673,0.177215189873418,0.177215189873418,0.177215189873418,0.175572519083969,0.176470588235294,0.176923076923077,0.170542635658915,0.16839378238342,0.168831168831169,0.165789473684211,0.16,0.161725067385445,0.16304347826087,0.160762942779292,0.161643835616438,0.163434903047091,0.164345403899721,0.164305949008499,0.164265129682997,0.16231884057971,0.16231884057971,0.166172106824926,0.168674698795181,0.170212765957447,0.171253822629969,0.173374613003096,0.175,0.176100628930818
Double-Walled_Gasoline-Only_12k-25k_1993,,,,,,,,,0.156657963446475,0.163487738419619,0.163934426229508,0.163934426229508,0.163934426229508,0.163934426229508,0.165289256198347,0.166204986149584,0.168067226890756,0.168539325842697,0.168539325842697,0.169971671388102,0.170940170940171,0.157434402332362,0.15,0.150602409638554,0.150769230769231,0.148606811145511,0.149532710280374,0.151419558359621,0.156862745098039,0.158415841584158,0.158415841584158,0.160535117056856,0.161073825503356,0.163265306122449,0.166666666666667,0.167832167832168
Double-Walled_Gasoline-Only_12k-25k_1994,,,,,,,,,,0.2,0.208185053380783,0.208185053380783,0.208185053380783,0.207885304659498,0.207885304659498,0.208258527827648,0.20508166969147,0.202205882352941,0.199255121042831,0.197761194029851,0.19622641509434,0.197718631178707,0.193857965451056,0.187984496124031,0.188715953307393,0.191699604743083,0.192842942345924,0.195564516129032,0.196356275303644,0.197959183673469,0.199588477366255,0.2,0.20335429769392,0.20682302771855,0.208154506437768,0.212719298245614
Double-Walled_Gasoline-Only_12k-25k_1995,,,,,,,,,,,0.232277526395173,0.238021638330757,0.238390092879257,0.238390092879257,0.23950233281493,0.2375,0.233908948194663,0.235759493670886,0.236507936507937,0.237560192616372,0.234527687296417,0.235973597359736,0.234710743801653,0.236666666666667,0.237061769616027,0.235294117647059,0.233108108108108,0.233108108108108,0.235093696763203,0.239168110918544,0.241681260945709,0.243386243386243,0.245989304812834,0.248201438848921,0.251824817518248,0.252747252747253
Double-Walled_Gasoline-Only_12k-25k_1996,,,,,,,,,,,,0.271164021164021,0.280821917808219,0.280821917808219,0.280821917808219,0.280821917808219,0.280821917808219,0.280821917808219,0.277624309392265,0.279166666666667,0.284702549575071,0.285917496443812,0.281791907514451,0.278184480234261,0.276627218934911,0.276946107784431,0.277777777777778,0.278614457831325,0.280728376327769,0.284178187403994,0.285935085007728,0.287713841368585,0.287713841368585,0.291798107255521,0.292721518987342,0.292721518987342
Double-Walled_Gasoline-Only_12k-25k_1997,,,,,,,,,,,,,0.313885647607935,0.333746898263027,0.333746898263027,0.33416149068323,0.33625,0.332075471698113,0.330390920554855,0.329097839898348,0.331193838254172,0.330322580645161,0.332467532467533,0.331151832460733,0.330213903743315,0.331099195710456,0.33288409703504,0.334688346883469,0.336054421768707,0.339285714285714,0.340689655172414,0.343055555555556,0.344972067039106,0.348377997179126,0.350354609929078,0.353361945636624
Double-Walled_Gasoline-Only_1k-5k_1985,0.232558139534884,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.219512195121951,0.219512195121951,0.225,0.230769230769231,0.235294117647059,0.206896551724138,0.230769230769231,0.05,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0588235294117647,0.0588235294117647,0.0625,0.0625,0.0625,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
Double-Walled_Gasoline-Only_1k-5k_1986,,0.185185185185185,0.185185185185185,0.185185185185185,0.185185185185185,0.189873417721519,0.189873417721519,0.189873417721519,0.192307692307692,0.164383561643836,0.166666666666667,0.159420289855072,0.164179104477612,0.15625,0.127272727272727,0.137254901960784,0.137254901960784,0.104166666666667,0.111111111111111,0.111111111111111,0.116279069767442,0.116279069767442,0.116279069767442,0.128205128205128,0.131578947368421,0.147058823529412,0.151515151515152,0.15625,0.15625,0.15625,0.166666666666667,0.166666666666667,0.166666666666667,0.172413793103448,0.172413793103448,0.172413793103448
Double-Walled_Gasoline-Only_1k-5k_1987,,,0.213740458015267,0.2109375,0.206349206349206,0.206349206349206,0.206349206349206,0.206349206349206,0.2,0.201612903225806,0.201680672268908,0.208695652173913,0.188679245283019,0.16504854368932,0.10752688172043,0.102272727272727,0.0975609756097561,0.108108108108108,0.10958904109589,0.115942028985507,0.117647058823529,0.121212121212121,0.123076923076923,0.125,0.129032258064516,0.133333333333333,0.115384615384615,0.117647058823529,0.122448979591837,0.122448979591837,0.125,0.133333333333333,0.136363636363636,0.157894736842105,0.162162162162162,0.162162162162162
Double-Walled_Gasoline-Only_1k-5k_1988,,,,0.115183246073298,0.115183246073298,0.115183246073298,0.110526315789474,0.110526315789474,0.105820105820106,0.105820105820106,0.102702702702703,0.0983606557377049,0.0989010989010989,0.0944444444444444,0.0792682926829268,0.075,0.0769230769230769,0.0699300699300699,0.0704225352112676,0.0719424460431655,0.072463768115942,0.0656934306569343,0.0661764705882353,0.0703125,0.0725806451612903,0.0782608695652174,0.0714285714285714,0.0727272727272727,0.0747663551401869,0.0769230769230769,0.0784313725490196,0.0784313725490196,0.0816326530612245,0.0842105263157895,0.0879120879120879,0.0888888888888889
Double-Walled_Gasoline-Only_1k-5k_1989,,,,,0.0794979079497908,0.0765957446808511,0.0765957446808511,0.0649350649350649,0.0608695652173913,0.0611353711790393,0.0625,0.062780269058296,0.0596330275229358,0.0607476635514019,0.062200956937799,0.0579710144927536,0.0597014925373134,0.0628272251308901,0.0432432432432432,0.0446927374301676,0.0446927374301676,0.046242774566474,0.049079754601227,0.0443037974683544,0.0454545454545455,0.0486111111111111,0.0461538461538462,0.0476190476190476,0.0508474576271187,0.0540540540540541,0.055045871559633,0.0560747663551402,0.0588235294117647,0.0594059405940594,0.06,0.0606060606060606
Double-Walled_Gasoline-Only_1k-5k_1990,,,,,,0.0657142857142857,0.0664739884393064,0.0664739884393064,0.0664739884393064,0.0666666666666667,0.0670553935860058,0.0676470588235294,0.0682492581602374,0.0686567164179105,0.0609756097560976,0.0567823343848581,0.058252427184466,0.0606060606060606,0.0616438356164384,0.049645390070922,0.0514705882352941,0.0490566037735849,0.0395256916996047,0.0411522633744856,0.0423728813559322,0.0316742081447964,0.0334928229665072,0.0341463414634146,0.0357142857142857,0.0366492146596859,0.0380434782608696,0.0393258426966292,0.0414201183431953,0.0424242424242424,0.0432098765432099,0.0443037974683544
Double-Walled_Gasoline-Only_1k-5k_1991,,,,,,,0.0551470588235294,0.0557620817843866,0.0557620817843866,0.0559701492537313,0.0561797752808989,0.0568181818181818,0.0532319391634981,0.0544747081712062,0.0557768924302789,0.056,0.0566801619433198,0.0532786885245902,0.0502092050209205,0.0506329113924051,0.0526315789473684,0.0545454545454545,0.0558139534883721,0.0536585365853659,0.0497512437810945,0.0466321243523316,0.046875,0.0478723404255319,0.0494505494505495,0.0514285714285714,0.0523255813953488,0.0555555555555556,0.0588235294117647,0.0604026845637584,0.0608108108108108,0.0625
Double-Walled_Gasoline-Only_1k-5k_1992,,,,,,,,0.0445544554455446,0.0452261306532663,0.0452261306532663,0.0452261306532663,0.0459183673469388,0.0414507772020725,0.0421052631578947,0.0427807486631016,0.0382513661202186,0.032967032967033,0.0333333333333333,0.0279329608938548,0.0224719101123596,0.0229885057471264,0.0232558139534884,0.0236686390532544,0.0239520958083832,0.0240963855421687,0.0246913580246914,0.0192307692307692,0.0192307692307692,0.0194805194805195,0.0198675496688742,0.0208333333333333,0.0218978102189781,0.0236220472440945,0.0241935483870968,0.0247933884297521,0.0252100840336134
Double-Walled_Gasoline-Only_1k-5k_1993,,,,,,,,,0.0523560209424084,0.0523560209424084,0.0523560209424084,0.0523560209424084,0.0523560209424084,0.0523560209424084,0.0526315789473684,0.0529100529100529,0.0537634408602151,0.0540540540540541,0.0543478260869565,0.0494505494505495,0.0444444444444444,0.0446927374301676,0.0395480225988701,0.0397727272727273,0.0397727272727273,0.0411764705882353,0.0411764705882353,0.0424242424242424,0.0434782608695652,0.0454545454545455,0.0472972972972973,0.0479452054794521,0.0492957746478873,0.05,0.05,0.05
Double-Walled_Gasoline-Only_1k-5k_1994,,,,,,,,,,0.0263157894736842,0.0264900662251656,0.0264900662251656,0.0266666666666667,0.0266666666666667,0.0268456375838926,0.0202702702702703,0.0204081632653061,0.0208333333333333,0.0208333333333333,0.020979020979021,0.0214285714285714,0.0214285714285714,0.0147058823529412,0.0149253731343284,0.0152671755725191,0.0152671755725191,0.0158730158730159,0.016,0.016260162601626,0.0163934426229508,0.0169491525423729,0.0172413793103448,0.0175438596491228,0.018018018018018,0.018018018018018,0.018348623853211
Double-Walled_Gasoline-Only_1k-5k_1995,,,,,,,,,,,0.0769230769230769,0.079646017699115,0.079646017699115,0.079646017699115,0.079646017699115,0.079646017699115,0.079646017699115,0.0803571428571429,0.0803571428571429,0.0720720720720721,0.073394495412844,0.0660377358490566,0.0660377358490566,0.0666666666666667,0.0679611650485437,0.0693069306930693,0.0707070707070707,0.0707070707070707,0.0729166666666667,0.0752688172043011,0.0760869565217391,0.0786516853932584,0.0804597701149425,0.0804597701149425,0.0813953488372093,0.0813953488372093
Double-Walled_Gasoline-Only_1k-5k_1996,,,,,,,,,,,,0.00606060606060606,0.00613496932515337,0.00613496932515337,0.00613496932515337,0.00613496932515337,0.00613496932515337,0.00613496932515337,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.0062111801242236,0.00636942675159236,0.00657894736842105,0.00657894736842105,0.00662251655629139,0.00662251655629139,0.00666666666666667,0.00671140939597315,0.00684931506849315,0.00704225352112676,0.00714285714285714,0.0072463768115942,0.0072463768115942,0.00746268656716418
Double-Walled_Gasoline-Only_1k-5k_1997,,,,,,,,,,,,,0.0224719101123596,0.0225988700564972,0.0227272727272727,0.0227272727272727,0.0228571428571429,0.0229885057471264,0.0229885057471264,0.0229885057471264,0.0229885057471264,0.0232558139534884,0.0238095238095238,0.0242424242424242,0.0246913580246914,0.025,0.00641025641025641,0.00649350649350649,0.00649350649350649,0.0065359477124183,0.00671140939597315,0.00675675675675676,0.00680272108843537,0.00704225352112676,0.00709219858156028,0.00714285714285714
Double-Walled_Gasoline-Only_25k-Plus_1987,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Double-Walled_Gasoline-Only_25k-Plus_1988,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1989,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1990,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1991,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1992,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1993,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1994,,,,,,,,,,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
Double-Walled_Gasoline-Only_25k-Plus_1995,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double-Walled_Gasoline-Only_25k-Plus_1996,,,,,,,,,,,,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Double-Walled_Gasoline-Only_25k-Plus_1997,,,,,,,,,,,,,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
Double-Walled_Gasoline-Only_5k-12k_1985,0.364077669902913,0.364077669902913,0.364077669902913,0.364077669902913,0.364077669902913,0.365853658536585,0.365853658536585,0.356435643564356,0.356435643564356,0.361809045226131,0.364102564102564,0.365979381443299,0.362694300518135,0.359375,0.356382978723404,0.357142857142857,0.342696629213483,0.337142857142857,0.325581395348837,0.323353293413174,0.319018404907975,0.3125,0.310126582278481,0.298701298701299,0.300653594771242,0.296052631578947,0.306122448979592,0.306122448979592,0.3125,0.319148936170213,0.333333333333333,0.333333333333333,0.333333333333333,0.335820895522388,0.343511450381679,0.343511450381679
