panel_id,n_tanks,n_sw,n_dw,n_closed,n_closed_sw,n_closed_dw,any_closed,has_both_types
KS26415_KS,3,3,0,0,0,0,0,0
KS28094_KS,2,2,0,0,0,0,0,0
KS28650_KS,5,5,0,5,5,0,1,0
KS29263_KS,2,2,0,0,0,0,0,0
KS29741_KS,2,2,0,2,2,0,1,0
KS29921_KS,2,2,0,0,0,0,0,0
KS29982_KS,2,2,0,0,0,0,0,0
KS30020_KS,3,3,0,0,0,0,0,0
KS02460_KS,2,2,0,0,0,0,0,0
KS02636_KS,4,4,0,0,0,0,0,0
KS17611_KS,2,2,0,0,0,0,0,0
KS29944_KS,5,5,0,0,0,0,0,0
KS25591_KS,4,4,0,0,0,0,0,0
KS01812_KS,1,1,0,0,0,0,0,0
KS12781_KS,1,1,0,1,1,0,1,0
KS43317_KS,1,1,0,1,1,0,1,0
KS20029_KS,2,2,0,0,0,0,0,0
KS26258_KS,1,1,0,1,1,0,1,0
KS26646_KS,1,1,0,1,1,0,1,0
KS01837_KS,2,2,0,0,0,0,0,0
KS13399_KS,2,2,0,0,0,0,0,0
KS29593_KS,3,3,0,0,0,0,0,0
KS00059_KS,2,2,0,0,0,0,0,0
KS00139_KS,1,1,0,1,1,0,1,0
KS03566_KS,2,2,0,2,2,0,1,0
KS04803_KS,1,1,0,1,1,0,1,0
KS06253_KS,2,2,0,2,2,0,1,0
KS06360_KS,2,2,0,0,0,0,0,0
KS06417_KS,4,4,0,4,4,0,1,0
KS06418_KS,3,3,0,0,0,0,0,0
KS06461_KS,1,1,0,1,1,0,1,0
KS06603_KS,4,4,0,0,0,0,0,0
KS07142_KS,1,1,0,0,0,0,0,0
KS07248_KS,3,3,0,0,0,0,0,0
KS07709_KS,1,1,0,0,0,0,0,0
KS08791_KS,3,3,0,0,0,0,0,0
KS08797_KS,1,1,0,1,1,0,1,0
KS12930_KS,4,4,0,0,0,0,0,0
KS16321_KS,2,2,0,0,0,0,0,0
KS18303_KS,2,2,0,0,0,0,0,0
KS19542_KS,1,1,0,1,1,0,1,0
KS19883_KS,2,2,0,0,0,0,0,0
KS23208_KS,2,2,0,2,2,0,1,0
KS23464_KS,2,2,0,2,2,0,1,0
KS23606_KS,1,1,0,1,1,0,1,0
KS23632_KS,3,3,0,0,0,0,0,0
KS25202_KS,3,3,0,0,0,0,0,0
KS25224_KS,3,3,0,3,3,0,1,0
KS25228_KS,4,4,0,4,4,0,1,0
KS26115_KS,2,2,0,0,0,0,0,0
KS26156_KS,1,1,0,1,1,0,1,0
KS26453_KS,2,2,0,0,0,0,0,0
KS26584_KS,2,2,0,2,2,0,1,0
KS26591_KS,4,4,0,0,0,0,0,0
KS26600_KS,4,4,0,0,0,0,0,0
KS26887_KS,1,1,0,1,1,0,1,0
KS26955_KS,2,2,0,2,2,0,1,0
KS27348_KS,3,3,0,0,0,0,0,0
KS27351_KS,3,3,0,0,0,0,0,0
KS27353_KS,2,1,1,0,0,0,0,1
KS27355_KS,3,3,0,3,3,0,1,0
KS27357_KS,3,3,0,0,0,0,0,0
KS27490_KS,1,1,0,0,0,0,0,0
KS27555_KS,2,2,0,2,2,0,1,0
KS27666_KS,2,2,0,0,0,0,0,0
KS27812_KS,3,3,0,0,0,0,0,0
KS28287_KS,3,3,0,0,0,0,0,0
KS28465_KS,1,1,0,1,1,0,1,0
KS28626_KS,1,1,0,1,1,0,1,0
KS28721_KS,1,1,0,0,0,0,0,0
KS28815_KS,1,1,0,1,1,0,1,0
KS28881_KS,1,1,0,1,1,0,1,0
KS28882_KS,1,1,0,1,1,0,1,0
KS28955_KS,1,1,0,1,1,0,1,0
KS29010_KS,4,4,0,0,0,0,0,0
KS29058_KS,2,2,0,0,0,0,0,0
KS29135_KS,3,3,0,0,0,0,0,0
KS29139_KS,1,1,0,1,1,0,1,0
KS29169_KS,1,1,0,1,1,0,1,0
KS29170_KS,2,2,0,1,1,0,1,0
KS29203_KS,1,1,0,0,0,0,0,0
KS29238_KS,2,2,0,0,0,0,0,0
KS29262_KS,3,3,0,0,0,0,0,0
KS29264_KS,2,2,0,0,0,0,0,0
KS29301_KS,2,2,0,0,0,0,0,0
KS29377_KS,2,2,0,0,0,0,0,0
KS29407_KS,1,1,0,1,1,0,1,0
KS29433_KS,1,1,0,0,0,0,0,0
KS29438_KS,2,2,0,0,0,0,0,0
KS29479_KS,2,2,0,0,0,0,0,0
KS29497_KS,4,4,0,0,0,0,0,0
KS29503_KS,3,3,0,3,3,0,1,0
KS29504_KS,4,4,0,0,0,0,0,0
KS29529_KS,1,1,0,0,0,0,0,0
KS29537_KS,4,4,0,0,0,0,0,0
KS29538_KS,1,1,0,0,0,0,0,0
KS29563_KS,4,4,0,0,0,0,0,0
KS29604_KS,3,3,0,0,0,0,0,0
KS29631_KS,1,1,0,0,0,0,0,0
KS29634_KS,2,2,0,0,0,0,0,0
KS29636_KS,1,1,0,0,0,0,0,0
KS29693_KS,2,2,0,2,2,0,1,0
KS29703_KS,4,4,0,2,2,0,1,0
KS29738_KS,4,4,0,0,0,0,0,0
KS29792_KS,1,1,0,0,0,0,0,0
KS29816_KS,2,2,0,0,0,0,0,0
KS29818_KS,2,2,0,2,2,0,1,0
KS29822_KS,1,1,0,0,0,0,0,0
KS29837_KS,2,2,0,0,0,0,0,0
KS29863_KS,2,2,0,2,2,0,1,0
KS29871_KS,3,3,0,0,0,0,0,0
KS29880_KS,2,2,0,2,2,0,1,0
KS29881_KS,3,3,0,3,3,0,1,0
KS29882_KS,1,1,0,0,0,0,0,0
KS29913_KS,1,1,0,1,1,0,1,0
KS29920_KS,2,2,0,0,0,0,0,0
KS29926_KS,2,2,0,0,0,0,0,0
KS29937_KS,3,3,0,0,0,0,0,0
KS29939_KS,2,2,0,2,2,0,1,0
KS29940_KS,2,2,0,0,0,0,0,0
KS29958_KS,1,1,0,0,0,0,0,0
KS29967_KS,2,2,0,0,0,0,0,0
KS29978_KS,3,3,0,0,0,0,0,0
KS29980_KS,2,2,0,0,0,0,0,0
KS29991_KS,3,3,0,3,3,0,1,0
KS30010_KS,2,2,0,0,0,0,0,0
KS30019_KS,3,3,0,0,0,0,0,0
KS30075_KS,1,1,0,0,0,0,0,0
KS30131_KS,2,2,0,0,0,0,0,0
KS02893_KS,3,3,0,3,3,0,1,0
KS27559_KS,1,1,0,1,1,0,1,0
KS29385_KS,4,4,0,0,0,0,0,0
KS19922_KS,2,2,0,0,0,0,0,0
KS29915_KS,3,3,0,0,0,0,0,0
KS17677_KS,2,2,0,2,2,0,1,0
KS04689_KS,2,2,0,2,2,0,1,0
KS06073_KS,2,2,0,0,0,0,0,0
KS24201_KS,2,2,0,0,0,0,0,0
KS27048_KS,1,1,0,0,0,0,0,0
KS29299_KS,4,4,0,0,0,0,0,0
KS05500_KS,4,4,0,4,4,0,1,0
KS00142_KS,2,2,0,2,2,0,1,0
KS00817_KS,5,5,0,5,5,0,1,0
KS06158_KS,1,1,0,0,0,0,0,0
KS06470_KS,3,3,0,0,0,0,0,0
KS23326_KS,3,3,0,3,3,0,1,0
KS23368_KS,7,7,0,5,5,0,1,0
KS25462_KS,3,3,0,3,3,0,1,0
KS25839_KS,2,2,0,0,0,0,0,0
KS28702_KS,1,1,0,0,0,0,0,0
KS29200_KS,1,1,0,1,1,0,1,0
KS29234_KS,2,2,0,2,2,0,1,0
KS29491_KS,2,2,0,2,2,0,1,0
KS26276_KS,2,2,0,2,2,0,1,0
KS04615_KS,4,4,0,0,0,0,0,0
KS29163_KS,3,3,0,3,3,0,1,0
KS15018_KS,3,3,0,0,0,0,0,0
KS17964_KS,5,5,0,0,0,0,0,0
KS26691_KS,2,2,0,2,2,0,1,0
KS28216_KS,2,2,0,2,2,0,1,0
KS29514_KS,2,2,0,0,0,0,0,0
KS29843_KS,4,4,0,0,0,0,0,0
KS00113_KS,1,1,0,0,0,0,0,0
KS06967_KS,2,2,0,2,2,0,1,0
KS07070_KS,4,4,0,4,4,0,1,0
KS23420_KS,3,3,0,3,3,0,1,0
KS24180_KS,1,1,0,0,0,0,0,0
KS26568_KS,2,2,0,0,0,0,0,0
KS26569_KS,2,2,0,0,0,0,0,0
KS26570_KS,1,1,0,0,0,0,0,0
KS27057_KS,1,1,0,0,0,0,0,0
KS28915_KS,1,1,0,0,0,0,0,0
KS29258_KS,3,3,0,1,1,0,1,0
KS29830_KS,2,2,0,2,2,0,1,0
KS29848_KS,4,4,0,0,0,0,0,0
KS30030_KS,3,3,0,0,0,0,0,0
KS01361_KS,2,2,0,2,2,0,1,0
KS08679_KS,5,5,0,0,0,0,0,0
KS28608_KS,1,1,0,1,1,0,1,0
KS29959_KS,2,2,0,0,0,0,0,0
KS01259_KS,1,1,0,0,0,0,0,0
KS01272_KS,1,1,0,0,0,0,0,0
KS01279_KS,5,5,0,0,0,0,0,0
KS01291_KS,2,2,0,0,0,0,0,0
KS06886_KS,2,2,0,2,2,0,1,0
KS15093_KS,1,1,0,0,0,0,0,0
KS01396_KS,2,2,0,0,0,0,0,0
KS04480_KS,2,2,0,0,0,0,0,0
KS06832_KS,1,1,0,0,0,0,0,0
KS08643_KS,4,4,0,0,0,0,0,0
KS14624_KS,4,4,0,0,0,0,0,0
KS26259_KS,1,1,0,1,1,0,1,0
KS28603_KS,3,3,0,0,0,0,0,0
KS29622_KS,1,1,0,1,1,0,1,0
KS29635_KS,1,1,0,1,1,0,1,0
KS29866_KS,2,2,0,0,0,0,0,0
KS30000_KS,3,3,0,0,0,0,0,0
KS30007_KS,3,3,0,0,0,0,0,0
KS30014_KS,3,3,0,0,0,0,0,0
KS08827_KS,1,1,0,0,0,0,0,0
KS16769_KS,3,3,0,0,0,0,0,0
KS23193_KS,1,1,0,0,0,0,0,0
KS24199_KS,1,1,0,0,0,0,0,0
KS25250_KS,2,2,0,2,2,0,1,0
KS29210_KS,2,2,0,0,0,0,0,0
KS29932_KS,2,2,0,0,0,0,0,0
KS02010_KS,2,2,0,2,2,0,1,0
KS07132_KS,1,1,0,1,1,0,1,0
KS18906_KS,1,1,0,0,0,0,0,0
KS27294_KS,3,3,0,0,0,0,0,0
KS29793_KS,2,2,0,2,2,0,1,0
KS29850_KS,2,2,0,0,0,0,0,0
KS29910_KS,2,2,0,0,0,0,0,0
KS15479_KS,2,2,0,2,2,0,1,0
KS01633_KS,3,3,0,3,3,0,1,0
KS02585_KS,3,3,0,0,0,0,0,0
KS06885_KS,2,2,0,0,0,0,0,0
KS11217_KS,2,2,0,0,0,0,0,0
KS29147_KS,4,4,0,0,0,0,0,0
KS29960_KS,4,4,0,0,0,0,0,0
KS01338_KS,3,3,0,0,0,0,0,0
KS06752_KS,2,2,0,0,0,0,0,0
KS29630_KS,2,2,0,0,0,0,0,0
KS30108_KS,4,4,0,0,0,0,0,0
KS02250_KS,4,4,0,0,0,0,0,0
KS05874_KS,1,1,0,1,1,0,1,0
KS05875_KS,1,1,0,0,0,0,0,0
KS22702_KS,1,1,0,0,0,0,0,0
KS29788_KS,2,2,0,0,0,0,0,0
KS30493_KS,1,1,0,1,1,0,1,0
KS02088_KS,3,3,0,0,0,0,0,0
KS02863_KS,4,4,0,0,0,0,0,0
KS04390_KS,2,2,0,0,0,0,0,0
KS05673_KS,3,3,0,0,0,0,0,0
KS06732_KS,3,3,0,0,0,0,0,0
KS26695_KS,2,2,0,0,0,0,0,0
KS28873_KS,2,2,0,2,2,0,1,0
KS15530_KS,4,4,0,4,4,0,1,0
KS19551_KS,3,3,0,3,3,0,1,0
KS25568_KS,2,2,0,2,2,0,1,0
KS27486_KS,1,1,0,1,1,0,1,0
KS28347_KS,3,3,0,0,0,0,0,0
KS29694_KS,3,3,0,0,0,0,0,0
KS02957_KS,6,6,0,0,0,0,0,0
KS28633_KS,4,4,0,0,0,0,0,0
KS04108_KS,2,2,0,0,0,0,0,0
KS24197_KS,1,1,0,0,0,0,0,0
KS28916_KS,1,1,0,1,1,0,1,0
KS29516_KS,4,4,0,0,0,0,0,0
KS29928_KS,2,2,0,0,0,0,0,0
KS02041_KS,3,3,0,0,0,0,0,0
KS06731_KS,3,3,0,0,0,0,0,0
KS25626_KS,2,2,0,0,0,0,0,0
KS26046_KS,4,4,0,0,0,0,0,0
KS26677_KS,2,2,0,0,0,0,0,0
KS00108_KS,2,2,0,0,0,0,0,0
KS04416_KS,3,3,0,0,0,0,0,0
KS07890_KS,2,2,0,0,0,0,0,0
KS11857_KS,3,3,0,3,3,0,1,0
KS28631_KS,2,2,0,0,0,0,0,0
KS29123_KS,2,2,0,0,0,0,0,0
KS29513_KS,2,2,0,0,0,0,0,0
KS06239_KS,1,1,0,0,0,0,0,0
KS06725_KS,3,3,0,0,0,0,0,0
KS08763_KS,4,4,0,0,0,0,0,0
KS19851_KS,3,1,0,0,0,0,0,0
KS26715_KS,1,1,0,0,0,0,0,0
KS27680_KS,3,3,0,0,0,0,0,0
KS02277_KS,1,1,0,1,1,0,1,0
KS26679_KS,2,2,0,0,0,0,0,0
KS00191_KS,1,1,0,0,0,0,0,0
KS00781_KS,2,2,0,0,0,0,0,0
KS00786_KS,3,3,0,0,0,0,0,0
KS05014_KS,1,1,0,1,1,0,1,0
KS05881_KS,1,1,0,0,0,0,0,0
KS05886_KS,2,2,0,0,0,0,0,0
KS06187_KS,1,1,0,0,0,0,0,0
KS06790_KS,2,2,0,0,0,0,0,0
KS06792_KS,2,2,0,0,0,0,0,0
KS14257_KS,3,3,0,0,0,0,0,0
KS19186_KS,3,3,0,0,0,0,0,0
KS20413_KS,4,4,0,0,0,0,0,0
KS23254_KS,2,2,0,2,2,0,1,0
KS24194_KS,2,2,0,0,0,0,0,0
KS24227_KS,1,1,0,1,1,0,1,0
KS26618_KS,5,5,0,5,5,0,1,0
KS26714_KS,2,2,0,0,0,0,0,0
KS27052_KS,1,1,0,0,0,0,0,0
KS27227_KS,3,3,0,0,0,0,0,0
KS28765_KS,1,1,0,1,1,0,1,0
KS29865_KS,2,2,0,2,2,0,1,0
KS29924_KS,3,3,0,0,0,0,0,0
KS29961_KS,3,3,0,0,0,0,0,0
KS29992_KS,2,2,0,0,0,0,0,0
KS11194_KS,2,2,0,0,0,0,0,0
KS00100_KS,2,2,0,2,2,0,1,0
KS03706_KS,3,3,0,0,0,0,0,0
KS04230_KS,3,3,0,0,0,0,0,0
KS06724_KS,3,3,0,0,0,0,0,0
KS07894_KS,2,2,0,2,2,0,1,0
KS29366_KS,1,1,0,1,1,0,1,0
KS29554_KS,1,1,0,1,1,0,1,0
KS29955_KS,2,2,0,0,0,0,0,0
KS00091_KS,1,1,0,0,0,0,0,0
KS01506_KS,2,2,0,2,2,0,1,0
KS06282_KS,1,1,0,0,0,0,0,0
KS06761_KS,1,1,0,0,0,0,0,0
KS07127_KS,1,1,0,1,1,0,1,0
KS07751_KS,1,1,0,0,0,0,0,0
KS12836_KS,3,3,0,3,3,0,1,0
KS23180_KS,3,3,0,0,0,0,0,0
KS23651_KS,3,3,0,3,3,0,1,0
KS27050_KS,1,1,0,1,1,0,1,0
KS28544_KS,1,1,0,1,1,0,1,0
KS29746_KS,2,2,0,2,2,0,1,0
KS30008_KS,2,2,0,0,0,0,0,0
KS30388_KS,2,2,0,0,0,0,0,0
KS30389_KS,2,2,0,0,0,0,0,0
KS02772_KS,3,3,0,0,0,0,0,0
KS02887_KS,1,1,0,0,0,0,0,0
KS07194_KS,3,3,0,0,0,0,0,0
KS04978_KS,2,2,0,0,0,0,0,0
KS29954_KS,2,2,0,0,0,0,0,0
KS08498_KS,4,4,0,0,0,0,0,0
KS14765_KS,2,2,0,0,0,0,0,0
KS25233_KS,4,4,0,0,0,0,0,0
KS26491_KS,1,1,0,1,1,0,1,0
KS26531_KS,1,1,0,0,0,0,0,0
KS29737_KS,2,2,0,0,0,0,0,0
KS29927_KS,2,2,0,0,0,0,0,0
KS29957_KS,2,2,0,0,0,0,0,0
KS06264_KS,1,1,0,1,1,0,1,0
KS06306_KS,3,3,0,0,0,0,0,0
KS06877_KS,2,2,0,0,0,0,0,0
KS08829_KS,1,1,0,1,1,0,1,0
KS19791_KS,1,1,0,1,1,0,1,0
KS25780_KS,4,4,0,0,0,0,0,0
KS25781_KS,3,3,0,3,3,0,1,0
KS26674_KS,2,2,0,0,0,0,0,0
KS27047_KS,2,2,0,0,0,0,0,0
KS27151_KS,3,3,0,0,0,0,0,0
KS29178_KS,5,5,0,0,0,0,0,0
KS29441_KS,2,2,0,0,0,0,0,0
KS29603_KS,2,2,0,0,0,0,0,0
KS29632_KS,1,1,0,1,1,0,1,0
KS29680_KS,2,2,0,0,0,0,0,0
KS29734_KS,1,1,0,0,0,0,0,0
KS29744_KS,2,2,0,0,0,0,0,0
KS29745_KS,1,1,0,0,0,0,0,0
KS29827_KS,6,6,0,0,0,0,0,0
KS29994_KS,2,2,0,0,0,0,0,0
KS03103_KS,1,1,0,0,0,0,0,0
KS03298_KS,5,5,0,0,0,0,0,0
KS22296_KS,3,3,0,0,0,0,0,0
KS00202_KS,1,1,0,1,1,0,1,0
KS00417_KS,3,3,0,3,3,0,1,0
KS00425_KS,3,3,0,0,0,0,0,0
KS00489_KS,2,2,0,0,0,0,0,0
KS02879_KS,2,2,0,2,2,0,1,0
KS04540_KS,1,1,0,1,1,0,1,0
KS05126_KS,1,1,0,1,1,0,1,0
KS05693_KS,3,3,0,0,0,0,0,0
KS05836_KS,1,1,0,1,1,0,1,0
KS05841_KS,2,2,0,1,1,0,1,0
KS06290_KS,2,2,0,0,0,0,0,0
KS06318_KS,1,1,0,1,1,0,1,0
KS06439_KS,4,4,0,4,4,0,1,0
KS06441_KS,3,3,0,0,0,0,0,0
KS06443_KS,3,3,0,3,3,0,1,0
KS06587_KS,3,3,0,3,3,0,1,0
KS06589_KS,4,4,0,0,0,0,0,0
KS06590_KS,4,4,0,0,0,0,0,0
KS06835_KS,1,1,0,0,0,0,0,0
KS06952_KS,1,1,0,1,1,0,1,0
KS06958_KS,1,1,0,1,1,0,1,0
KS06988_KS,1,1,0,1,1,0,1,0
KS06989_KS,1,1,0,1,1,0,1,0
KS07160_KS,2,2,0,2,2,0,1,0
KS07207_KS,1,1,0,0,0,0,0,0
KS07208_KS,3,3,0,3,3,0,1,0
KS07223_KS,3,3,0,3,3,0,1,0
KS07233_KS,3,3,0,3,3,0,1,0
KS07269_KS,3,3,0,3,3,0,1,0
KS07299_KS,3,1,2,3,1,2,1,1
KS07301_KS,3,3,0,0,0,0,0,0
KS07306_KS,3,3,0,3,3,0,1,0
KS07779_KS,2,2,0,0,0,0,0,0
KS07819_KS,1,1,0,1,1,0,1,0
KS08598_KS,1,1,0,1,1,0,1,0
KS08772_KS,5,5,0,0,0,0,0,0
KS08836_KS,1,1,0,1,1,0,1,0
KS08880_KS,1,1,0,1,1,0,1,0
KS08882_KS,1,1,0,0,0,0,0,0
KS08883_KS,1,1,0,0,0,0,0,0
KS08884_KS,1,1,0,0,0,0,0,0
KS08895_KS,2,2,0,1,1,0,1,0
KS09033_KS,2,2,0,2,2,0,1,0
KS09087_KS,4,4,0,0,0,0,0,0
KS09160_KS,2,2,0,0,0,0,0,0
KS09161_KS,2,2,0,0,0,0,0,0
KS09162_KS,1,1,0,0,0,0,0,0
KS09163_KS,1,1,0,1,1,0,1,0
KS09164_KS,1,1,0,1,1,0,1,0
KS09165_KS,1,1,0,1,1,0,1,0
KS09166_KS,2,2,0,0,0,0,0,0
KS09168_KS,1,1,0,1,1,0,1,0
KS09169_KS,1,1,0,1,1,0,1,0
KS09170_KS,1,1,0,1,1,0,1,0
KS09171_KS,1,1,0,1,1,0,1,0
KS09172_KS,1,1,0,1,1,0,1,0
KS09173_KS,1,1,0,1,1,0,1,0
KS09175_KS,1,1,0,1,1,0,1,0
KS09179_KS,1,1,0,0,0,0,0,0
KS09181_KS,1,1,0,1,1,0,1,0
KS09182_KS,5,5,0,0,0,0,0,0
KS09184_KS,4,4,0,2,2,0,1,0
KS12372_KS,1,1,0,0,0,0,0,0
KS16708_KS,1,1,0,1,1,0,1,0
KS20204_KS,3,3,0,0,0,0,0,0
KS20430_KS,4,4,0,0,0,0,0,0
KS22295_KS,1,1,0,0,0,0,0,0
KS22479_KS,2,2,0,2,2,0,1,0
KS22981_KS,1,1,0,0,0,0,0,0
KS23230_KS,1,1,0,1,1,0,1,0
KS23334_KS,2,2,0,2,2,0,1,0
KS23874_KS,2,2,0,0,0,0,0,0
KS23877_KS,4,4,0,0,0,0,0,0
KS23930_KS,1,1,0,1,1,0,1,0
KS23942_KS,1,1,0,0,0,0,0,0
KS25098_KS,2,2,0,0,0,0,0,0
KS25209_KS,1,1,0,1,1,0,1,0
KS25212_KS,4,4,0,4,4,0,1,0
KS25213_KS,2,2,0,2,2,0,1,0
KS25235_KS,1,1,0,1,1,0,1,0
KS25581_KS,2,2,0,0,0,0,0,0
KS25648_KS,2,2,0,0,0,0,0,0
KS25650_KS,2,2,0,0,0,0,0,0
KS25651_KS,2,2,0,0,0,0,0,0
KS25652_KS,2,2,0,0,0,0,0,0
KS26077_KS,4,1,3,0,0,0,0,1
KS26251_KS,1,1,0,0,0,0,0,0
KS26513_KS,4,4,0,4,4,0,1,0
KS26575_KS,2,2,0,0,0,0,0,0
KS26733_KS,1,1,0,1,1,0,1,0
KS26872_KS,2,2,0,2,2,0,1,0
KS26885_KS,1,1,0,1,1,0,1,0
KS26962_KS,1,1,0,0,0,0,0,0
KS26996_KS,5,5,0,0,0,0,0,0
KS27045_KS,2,1,1,0,0,0,0,1
KS27204_KS,3,3,0,3,3,0,1,0
KS27206_KS,3,3,0,0,0,0,0,0
KS28203_KS,1,1,0,1,1,0,1,0
KS28313_KS,1,1,0,1,1,0,1,0
KS28358_KS,2,2,0,0,0,0,0,0
KS28985_KS,1,1,0,0,0,0,0,0
KS28992_KS,1,1,0,0,0,0,0,0
KS28993_KS,2,2,0,0,0,0,0,0
KS29096_KS,3,3,0,0,0,0,0,0
KS29098_KS,2,2,0,2,2,0,1,0
KS29099_KS,2,2,0,0,0,0,0,0
KS29112_KS,3,3,0,3,3,0,1,0
KS29113_KS,3,3,0,0,0,0,0,0
KS29114_KS,1,1,0,1,1,0,1,0
KS29115_KS,1,1,0,1,1,0,1,0
KS29160_KS,2,2,0,0,0,0,0,0
KS29168_KS,1,1,0,0,0,0,0,0
KS29227_KS,1,1,0,0,0,0,0,0
KS29228_KS,1,1,0,0,0,0,0,0
KS29229_KS,3,3,0,3,3,0,1,0
KS29233_KS,3,3,0,0,0,0,0,0
KS29266_KS,1,1,0,1,1,0,1,0
KS29268_KS,3,3,0,0,0,0,0,0
KS29273_KS,1,1,0,0,0,0,0,0
KS29306_KS,2,2,0,0,0,0,0,0
KS29386_KS,1,1,0,0,0,0,0,0
KS29431_KS,3,3,0,3,3,0,1,0
KS29440_KS,3,3,0,3,3,0,1,0
KS29442_KS,3,3,0,3,3,0,1,0
KS29443_KS,3,3,0,0,0,0,0,0
KS29487_KS,3,3,0,0,0,0,0,0
KS29493_KS,2,2,0,0,0,0,0,0
KS29501_KS,3,3,0,3,3,0,1,0
KS29502_KS,3,3,0,3,3,0,1,0
KS29517_KS,1,1,0,0,0,0,0,0
KS29574_KS,3,3,0,3,3,0,1,0
KS29633_KS,1,1,0,0,0,0,0,0
KS29679_KS,3,3,0,3,3,0,1,0
KS29705_KS,1,1,0,0,0,0,0,0
KS29731_KS,4,4,0,0,0,0,0,0
KS29736_KS,3,3,0,0,0,0,0,0
KS29740_KS,3,3,0,0,0,0,0,0
KS29791_KS,3,3,0,0,0,0,0,0
KS29796_KS,4,1,3,0,0,0,0,1
KS29797_KS,2,2,0,0,0,0,0,0
KS29835_KS,3,3,0,0,0,0,0,0
KS29839_KS,4,4,0,4,4,0,1,0
KS29840_KS,3,3,0,3,3,0,1,0
KS29841_KS,1,1,0,0,0,0,0,0
KS29844_KS,3,3,0,3,3,0,1,0
KS29849_KS,3,3,0,3,3,0,1,0
KS29864_KS,3,3,0,3,3,0,1,0
KS29894_KS,2,2,0,0,0,0,0,0
KS29895_KS,2,2,0,0,0,0,0,0
KS29896_KS,2,2,0,2,2,0,1,0
KS29912_KS,4,4,0,0,0,0,0,0
KS29916_KS,2,2,0,2,2,0,1,0
KS29952_KS,2,2,0,0,0,0,0,0
KS29956_KS,3,3,0,0,0,0,0,0
KS29964_KS,2,2,0,2,2,0,1,0
KS29976_KS,2,2,0,0,0,0,0,0
KS30003_KS,2,2,0,0,0,0,0,0
KS30029_KS,2,2,0,2,2,0,1,0
KS30032_KS,1,1,0,1,1,0,1,0
KS30045_KS,3,3,0,3,3,0,1,0
KS30093_KS,2,2,0,0,0,0,0,0
KS06722_KS,3,3,0,0,0,0,0,0
KS25526_KS,1,1,0,1,1,0,1,0
KS26246_KS,1,1,0,0,0,0,0,0
KS26583_KS,1,1,0,0,0,0,0,0
KS28760_KS,5,5,0,5,5,0,1,0
KS29457_KS,1,1,0,0,0,0,0,0
KS30013_KS,2,2,0,0,0,0,0,0
KS00600_KS,1,1,0,0,0,0,0,0
KS00632_KS,1,1,0,1,1,0,1,0
KS00635_KS,3,3,0,0,0,0,0,0
KS02582_KS,6,6,0,6,6,0,1,0
KS02860_KS,3,3,0,0,0,0,0,0
KS03136_KS,3,3,0,0,0,0,0,0
KS03491_KS,2,2,0,0,0,0,0,0
KS04497_KS,5,5,0,0,0,0,0,0
KS05918_KS,2,2,0,0,0,0,0,0
KS06020_KS,2,2,0,0,0,0,0,0
KS06391_KS,2,2,0,0,0,0,0,0
KS06393_KS,2,2,0,2,2,0,1,0
KS06427_KS,4,4,0,0,0,0,0,0
KS06594_KS,3,3,0,0,0,0,0,0
KS06615_KS,1,1,0,1,1,0,1,0
KS09208_KS,1,1,0,1,1,0,1,0
KS09209_KS,1,1,0,0,0,0,0,0
KS14361_KS,2,2,0,2,2,0,1,0
KS20470_KS,2,2,0,0,0,0,0,0
KS23304_KS,3,3,0,0,0,0,0,0
KS23332_KS,3,3,0,0,0,0,0,0
KS23333_KS,4,4,0,4,4,0,1,0
KS24173_KS,2,2,0,0,0,0,0,0
KS24287_KS,2,2,0,2,2,0,1,0
KS25217_KS,4,4,0,1,1,0,1,0
KS25218_KS,4,4,0,0,0,0,0,0
KS25219_KS,3,3,0,0,0,0,0,0
KS25926_KS,2,2,0,0,0,0,0,0
KS26127_KS,1,1,0,1,1,0,1,0
KS26252_KS,1,1,0,0,0,0,0,0
KS26567_KS,2,2,0,0,0,0,0,0
KS26949_KS,1,1,0,0,0,0,0,0
KS27046_KS,2,2,0,0,0,0,0,0
KS27072_KS,1,1,0,1,1,0,1,0
KS27703_KS,1,1,0,0,0,0,0,0
KS27815_KS,1,1,0,0,0,0,0,0
KS28142_KS,2,2,0,0,0,0,0,0
KS29121_KS,1,1,0,0,0,0,0,0
KS29177_KS,3,3,0,2,2,0,1,0
KS29303_KS,3,3,0,3,3,0,1,0
KS29387_KS,2,2,0,0,0,0,0,0
KS29610_KS,3,3,0,3,3,0,1,0
KS29795_KS,3,3,0,3,3,0,1,0
KS13217_KS,2,2,0,2,2,0,1,0
KS05460_KS,4,4,0,0,0,0,0,0
KS07013_KS,4,4,0,0,0,0,0,0
KS28106_KS,3,3,0,3,3,0,1,0
KS28518_KS,4,4,0,0,0,0,0,0
KS29829_KS,2,2,0,0,0,0,0,0
KS07903_KS,2,2,0,0,0,0,0,0
KS08529_KS,1,1,0,0,0,0,0,0
KS08672_KS,2,2,0,0,0,0,0,0
KS29478_KS,3,3,0,0,0,0,0,0
KS27678_KS,1,1,0,0,0,0,0,0
KS29316_KS,2,2,0,0,0,0,0,0
KS41101_KS,2,2,0,0,0,0,0,0
KS06276_KS,2,2,0,2,2,0,1,0
KS28890_KS,2,2,0,0,0,0,0,0
KS28932_KS,1,1,0,1,1,0,1,0
