make_model_tank,panel_year,n_total,n_tx,n_ctl,has_both
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2001,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2002,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2003,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2004,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2005,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2006,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2007,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2008,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2009,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2010,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2011,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2012,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2013,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2014,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2015,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2016,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2017,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2018,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2019,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1999,2020,1,0,1,0
Single-Walled|Gasoline-Only|5k-12k|1933,1989,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1990,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1991,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1992,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1993,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1994,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1995,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1996,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1997,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1998,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,1999,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,2000,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,2001,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,2002,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,2003,6,0,6,0
Single-Walled|Gasoline-Only|5k-12k|1933,2004,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2005,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2006,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2007,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2008,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2009,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2010,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2011,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2012,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2013,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2014,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2015,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2016,4,0,4,0
Single-Walled|Gasoline-Only|5k-12k|1933,2017,4,0,4,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2012,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2013,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2014,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2015,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2016,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2017,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2018,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2019,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|2011,2020,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2013,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2014,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2015,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2016,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2017,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2018,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2019,1,0,1,0
Double-Walled|Gasoline-Only|Under-1k|2012,2020,1,0,1,0
Double-Walled|Diesel-Only|1k-5k|1961,1985,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1986,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1987,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1988,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1989,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1990,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1991,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1992,4,0,4,0
Double-Walled|Diesel-Only|1k-5k|1961,1993,3,0,3,0
Double-Walled|Diesel-Only|1k-5k|1961,1994,3,0,3,0
Double-Walled|Diesel-Only|1k-5k|1961,1995,3,0,3,0
Double-Walled|Diesel-Only|1k-5k|1961,1996,3,0,3,0
Single-Walled|Diesel-Only|NA|1978,1998,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,1999,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2000,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2001,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2002,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2003,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2004,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2005,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2006,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2007,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2008,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2009,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2010,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2011,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2012,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2013,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2014,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2015,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2016,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2017,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2018,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2019,8,0,8,0
Single-Walled|Diesel-Only|NA|1978,2020,8,0,8,0
Double-Walled|Gasoline-Only|NA|2011,2012,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2013,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2014,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2015,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2016,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2017,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2018,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2019,38,0,38,0
Double-Walled|Gasoline-Only|NA|2011,2020,38,0,38,0
Single-Walled|Other-Fuel|12k-25k|1940,1998,7,0,7,0
Single-Walled|Other-Fuel|12k-25k|1940,1999,7,0,7,0
Single-Walled|Other-Fuel|12k-25k|1940,2000,5,0,5,0
Single-Walled|Other-Fuel|12k-25k|1940,2001,5,0,5,0
Single-Walled|Other-Fuel|12k-25k|1940,2002,5,0,5,0
Single-Walled|Other-Fuel|12k-25k|1940,2003,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2004,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2005,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2006,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2007,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2008,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2009,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2010,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2011,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2012,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2013,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2014,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2015,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2016,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2017,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2018,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2019,4,0,4,0
Single-Walled|Other-Fuel|12k-25k|1940,2020,4,0,4,0
Double-Walled|Diesel-Only|NA|2011,2012,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2013,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2014,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2015,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2016,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2017,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2018,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2019,30,0,30,0
Double-Walled|Diesel-Only|NA|2011,2020,30,0,30,0
Double-Walled|Diesel-Only|NA|2012,2013,19,0,19,0
Double-Walled|Diesel-Only|NA|2012,2014,19,0,19,0
Double-Walled|Diesel-Only|NA|2012,2015,19,0,19,0
Double-Walled|Diesel-Only|NA|2012,2016,19,0,19,0
Double-Walled|Diesel-Only|NA|2012,2017,18,0,18,0
Double-Walled|Diesel-Only|NA|2012,2018,18,0,18,0
Double-Walled|Diesel-Only|NA|2012,2019,18,0,18,0
Double-Walled|Diesel-Only|NA|2012,2020,18,0,18,0
Double-Walled|Gasoline-Only|NA|2012,2013,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2014,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2015,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2016,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2017,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2018,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2019,41,0,41,0
Double-Walled|Gasoline-Only|NA|2012,2020,41,0,41,0
Double-Walled|Diesel-Only|NA|2017,2018,26,0,26,0
Double-Walled|Diesel-Only|NA|2017,2019,26,0,26,0
Double-Walled|Diesel-Only|NA|2017,2020,26,0,26,0
Double-Walled|Other-Fuel|NA|2012,2013,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2014,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2015,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2016,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2017,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2018,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2019,18,0,18,0
Double-Walled|Other-Fuel|NA|2012,2020,18,0,18,0
Double-Walled|Gasoline-Only|NA|2014,2015,37,0,37,0
Double-Walled|Gasoline-Only|NA|2014,2016,37,0,37,0
Double-Walled|Gasoline-Only|NA|2014,2017,37,0,37,0
Double-Walled|Gasoline-Only|NA|2014,2018,37,0,37,0
Double-Walled|Gasoline-Only|NA|2014,2019,37,0,37,0
Double-Walled|Gasoline-Only|NA|2014,2020,37,0,37,0
Double-Walled|Diesel-Only|NA|2014,2015,18,0,18,0
Double-Walled|Diesel-Only|NA|2014,2016,18,0,18,0
Double-Walled|Diesel-Only|NA|2014,2017,18,0,18,0
Double-Walled|Diesel-Only|NA|2014,2018,18,0,18,0
Double-Walled|Diesel-Only|NA|2014,2019,18,0,18,0
Double-Walled|Diesel-Only|NA|2014,2020,18,0,18,0
Single-Walled|Other-Fuel|12k-25k|1950,2019,10,0,10,0
Single-Walled|Other-Fuel|12k-25k|1950,2020,10,0,10,0
Single-Walled|Diesel-Only|NA|1977,1999,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2000,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2001,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2002,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2003,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2004,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2005,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2006,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2007,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2008,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2009,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2010,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2011,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2012,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2013,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2014,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2015,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2016,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2017,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2018,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2019,4,0,4,0
Single-Walled|Diesel-Only|NA|1977,2020,4,0,4,0
Double-Walled|Other-Fuel|Under-1k|1973,1997,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,1998,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,1999,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2000,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2001,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2002,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2003,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2004,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2005,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2006,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2007,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2008,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2009,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2010,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2011,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2012,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2013,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2014,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2015,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2016,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2017,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2018,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2019,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1973,2020,1,0,1,0
Double-Walled|Diesel-Only|NA|2016,2017,16,0,16,0
Double-Walled|Diesel-Only|NA|2016,2018,16,0,16,0
Double-Walled|Diesel-Only|NA|2016,2019,16,0,16,0
Double-Walled|Diesel-Only|NA|2016,2020,16,0,16,0
Single-Walled|Gasoline-Only|NA|1992,1993,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1994,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1995,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1996,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1997,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1998,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,1999,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2000,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2001,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2002,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2003,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2004,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2005,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2006,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2007,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2008,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2009,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2010,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2011,9,0,9,0
Single-Walled|Gasoline-Only|NA|1992,2012,8,0,8,0
Single-Walled|Diesel-Only|NA|1945,1989,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1990,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1991,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1992,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1993,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1994,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1995,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1996,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1997,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1998,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,1999,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2000,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2001,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2002,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2003,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2004,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2005,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2006,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2007,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2008,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2009,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2010,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2011,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2012,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2013,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2014,1,0,1,0
Single-Walled|Diesel-Only|NA|1945,2015,1,0,1,0
Double-Walled|Other-Fuel|NA|2013,2014,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2015,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2016,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2017,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2018,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2019,6,0,6,0
Double-Walled|Other-Fuel|NA|2013,2020,6,0,6,0
Double-Walled|Gasoline-Only|NA|2013,2014,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2015,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2016,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2017,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2018,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2019,42,0,42,0
Double-Walled|Gasoline-Only|NA|2013,2020,42,0,42,0
Double-Walled|Diesel-Only|NA|2013,2014,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2015,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2016,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2017,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2018,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2019,22,0,22,0
Double-Walled|Diesel-Only|NA|2013,2020,22,0,22,0
Single-Walled|Other-Fuel|NA|1975,2001,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2002,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2003,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2004,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2005,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2006,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2007,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2008,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2009,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2010,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2011,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2012,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2013,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2014,13,0,13,0
Single-Walled|Other-Fuel|NA|1975,2015,12,0,12,0
Single-Walled|Other-Fuel|NA|1975,2016,11,0,11,0
Single-Walled|Other-Fuel|NA|1975,2017,11,0,11,0
Single-Walled|Other-Fuel|NA|1975,2018,11,0,11,0
Single-Walled|Other-Fuel|NA|1975,2019,11,0,11,0
Single-Walled|Other-Fuel|NA|1975,2020,11,0,11,0
Double-Walled|Diesel-Only|Under-1k|1983,1985,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1986,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1987,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1988,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1989,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1990,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1991,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1992,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1993,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1994,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1995,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1996,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1997,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1998,2,0,2,0
Double-Walled|Diesel-Only|Under-1k|1983,1999,2,0,2,0
Single-Walled|Diesel-Only|NA|1982,2010,7,0,7,0
Single-Walled|Diesel-Only|NA|1982,2011,7,0,7,0
Single-Walled|Diesel-Only|NA|1982,2012,7,0,7,0
Single-Walled|Diesel-Only|NA|1982,2013,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2014,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2015,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2016,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2017,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2018,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2019,6,0,6,0
Single-Walled|Diesel-Only|NA|1982,2020,6,0,6,0
Double-Walled|Other-Fuel|25k-Plus|1999,2016,8,0,8,0
Double-Walled|Other-Fuel|25k-Plus|1999,2017,8,0,8,0
Double-Walled|Other-Fuel|25k-Plus|1999,2018,8,0,8,0
Double-Walled|Other-Fuel|25k-Plus|1999,2019,8,0,8,0
Double-Walled|Other-Fuel|25k-Plus|1999,2020,8,0,8,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,1998,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,1999,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2000,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2001,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2002,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2003,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2004,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2005,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2006,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2007,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2008,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2009,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2010,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2011,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2012,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2013,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2014,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2015,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2016,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2017,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2018,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2019,1,0,1,0
Double-Walled|Motor-Fuel-Mixed|Under-1k|1997,2020,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1985,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1986,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1987,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1988,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1989,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1990,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1991,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1992,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1993,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1994,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1995,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1996,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1997,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1998,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,1999,1,0,1,0
Double-Walled|Other-Fuel|Under-1k|1947,2000,1,0,1,0
Single-Walled|Gasoline-Only|NA|1996,1997,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,1998,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,1999,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2000,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2001,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2002,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2003,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2004,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2005,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2006,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2007,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2008,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2009,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2010,2,0,2,0
Single-Walled|Gasoline-Only|NA|1996,2011,2,0,2,0
